school_name,lng_wgs84,lat_wgs84
江西工业职业技术学院,115.940211,28.718994
江西医学高等专科学校,117.9718064,28.42166319
九江职业大学,115.9571934,29.70427902
九江职业技术学院,116.0071144,29.66947956
江西司法警官职业学院,115.839032,28.71216311
江西陶瓷工艺美术职业技术学院,117.206379,29.38045561
江西旅游商贸职业学院,115.7835745,28.70891935
江西电力职业技术学院,115.8037226,28.72078244
江西环境工程职业学院,114.9098799,25.88713942
江西艺术职业学院,115.8541076,28.75942246
鹰潭职业技术学院,117.0414241,28.23040388
江西信息应用职业技术学院,115.9009527,28.59074266
江西交通职业技术学院,115.8548773,28.73869849
江西财经职业学院,115.989786,29.70759731
江西应用技术职业学院,114.8887872,25.80571036
江西现代职业技术学院,115.9942881,28.67373868
江西工业工程职业技术学院,113.8968696,27.66558579
江西机电职业技术学院,115.7351011,28.7363935
江西科技职业学院,115.9548206,28.48160738
江西外语外贸职业学院,116.0262896,28.70142937
江西工业贸易职业技术学院,115.7825108,28.65695901
宜春职业技术学院,114.3629676,27.80049984
江西应用工程职业学院,113.9745805,27.62367044
江西生物科技职业学院,115.9330357,28.56558316
江西建设职业技术学院,115.8773253,28.57554652
抚州职业技术学院,116.3897707,27.95799107
江西中医药高等专科学校,116.3528404,27.97193592
江西经济管理职业学院,115.7961086,28.64254446
江西制造职业技术学院,115.9338266,28.652344
江西工程职业学院,115.8929365,28.652961
江西青年职业学院,115.8558073,28.74796931
上饶职业技术学院,117.8550853,29.28890463
江西航空职业技术学院,115.9281203,28.4973668
江西农业工程职业学院,115.5514373,28.0507216
赣西科技职业学院,114.927105,27.83543674
江西卫生职业学院,115.8860962,28.57961296
江西新能源科技职业学院,115.0138988,27.83541868
江西枫林涉外经贸职业学院,115.723785,29.13504985
江西泰豪动漫职业学院,115.8718911,28.57659262
江西冶金职业技术学院,114.9220267,27.80011569
江西管理职业学院,115.818002,28.76679876
江西传媒职业学院,115.9522943,28.74973475
江西工商职业技术学院,115.962842,28.454084
景德镇陶瓷职业技术学院,117.2283448,29.36253075
共青科技职业学院,115.7693404,29.25230331
赣州师范高等专科学校,114.8919093,25.79705701
江西水利职业学院,115.870474,28.75460442
宜春幼儿师范高等专科学校,114.3335861,27.81502938
吉安职业技术学院,114.9032169,27.04283642
江西洪州职业学院,115.7664625,28.2438304
江西师范高等专科学校,117.0538609,28.30423589
南昌影视传播职业学院,115.9487388,28.7471482
赣南卫生健康职业学院,114.889135,25.77473944
萍乡卫生职业学院,113.9197069,27.6549447
江西婺源茶业职业学院,117.8358582,29.27198481
赣州职业技术学院,114.7677168,25.79732226
南昌健康职业技术学院,115.9983688,28.6751684
九江理工职业学院,115.9168047,29.60721612
和君职业学院,115.60954,25.84205
山东大学,117.0454472,36.60008039
中国海洋大学,120.494026,36.16148543
山东科技大学,120.1175546,36.00252893
中国石油大学（华东）,120.0270524,35.77043771
青岛科技大学,120.3808251,36.15179238
济南大学,116.9623478,36.61413145
青岛理工大学,120.1991289,35.97396442
山东建筑大学,117.0380841,36.66473309
齐鲁工业大学,117.0396265,36.64299352
山东理工大学,117.9958158,36.80931323
山东农业大学,117.150512,36.16426087
青岛农业大学,120.3822578,36.31996906
潍坊医学院,119.0279286,36.66554807
山东第一医科大学,116.8628032,36.67644635
滨州医学院,118.0069683,37.3720452
山东中医药大学,116.7956661,36.55982529
济宁医学院,116.5902137,35.3965629
山东师范大学,116.8282045,36.54677887
曲阜师范大学,116.961415,35.59547266
聊城大学,115.9897892,36.43465803
德州学院,116.3269939,37.47039281
滨州学院,117.9807891,37.38507988
鲁东大学,121.3550417,37.51932093
临沂大学,117.9654062,35.27615333
泰山学院,117.0332689,36.22249897
济宁学院,116.9524096,35.54863461
菏泽学院,116.079863,34.77695576
山东财经大学,117.0670775,36.6446818
山东体育学院,117.1874183,36.68484511
山东艺术学院,117.0400624,36.65607803
齐鲁医药学院,117.9096109,36.82537573
青岛滨海学院,120.1603563,35.97992063
枣庄学院,117.5323557,34.90218429
山东工艺美术学院,117.0519202,36.65462881
青岛大学,120.4137407,36.07214213
烟台大学,121.4532288,37.47471698
潍坊学院,119.1743518,36.71699645
山东警察学院,117.5221472,36.65155118
山东交通学院,116.9590459,36.68292351
山东工商学院,121.441844,37.48456352
山东女子学院,117.0048325,36.63368782
烟台南山学院,120.48773,37.59827
潍坊科技学院,118.7695662,36.88413223
山东英才学院,117.1041859,36.85369236
青岛恒星科技学院,120.4850789,36.17414169
青岛黄海学院,120.1070773,35.92345384
山东现代学院,117.349444,36.67157164
山东协和学院,117.2637467,36.7335945
山东工程职业技术大学,117.1119229,37.19184628
烟台理工学院,121.48439,37.460837
聊城大学东昌学院,116.0340405,36.45130903
青岛城市学院,120.511203,36.313194
潍坊理工学院,118.4777235,36.62032658
山东财经大学燕山学院,117.7145347,36.24296851
山东石油化工学院,118.551188,37.474309
山东外国语职业技术大学,119.5265761,35.47033907
泰山科技学院,117.289707,36.248227
山东华宇工学院,116.3534756,37.46409895
山东外事职业大学,121.7452614,36.87183225
青岛工学院,120.0153056,36.23934776
青岛农业大学海都学院,120.7194988,36.98564679
齐鲁理工学院,117.5381008,36.67584221
山东财经大学东方学院,117.0780944,36.12332182
烟台科技学院,120.714115,37.817073
山东政法学院,117.0827307,36.66624698
齐鲁师范学院,117.4900101,36.65486358
山东青年政治学院,117.2337287,36.67192886
青岛电影学院,120.267158,35.976245
山东管理学院,116.7792869,36.52997405
山东农业工程学院,117.0885159,36.69448621
山东医学高等专科学校,118.6324927,35.79611881
菏泽医学专科学校,115.4702445,35.27136431
山东商业职业技术学院,117.2648138,36.63364763
山东电力高等专科学校,117.0196456,36.59488679
日照职业技术学院,119.4462931,35.43268844
曲阜远东职业技术学院,117.0571381,35.55865798
青岛职业技术学院,120.0065603,36.23418643
威海职业学院,121.9354466,37.44603896
山东职业学院,117.0413758,36.68628383
山东劳动职业技术学院,116.9670002,36.64598566
莱芜职业技术学院,117.722973,36.24432161
济宁职业技术学院,116.5862076,35.43598529
潍坊职业学院,119.2000571,37.08582262
烟台职业学院,121.5300781,37.43514983
东营职业学院,118.6180371,37.43550605
聊城职业技术学院,115.9966605,36.48471903
滨州职业学院,117.992819,37.41780224
山东科技职业学院,119.018164,36.66260243
山东服装职业学院,117.1684107,36.21574721
德州科技职业学院,116.6093971,36.9430254
山东力明科技职业学院,117.0675116,36.12876839
山东圣翰财贸职业学院,116.8413828,36.56716742
山东水利职业学院,119.5463844,35.45586721
山东畜牧兽医职业学院,119.4039521,36.86925834
青岛飞洋职业技术学院,120.3216941,36.31671626
东营科技职业学院,118.6180371,37.43550605
山东交通职业学院,118.5056408,36.67397911
淄博职业学院,117.8487124,36.48561074
山东外贸职业学院,120.3789419,36.07472884
青岛酒店管理职业技术学院,120.484753,36.16877914
山东信息职业技术学院,119.1485569,36.71029198
青岛港湾职业技术学院,120.0175282,35.81093803
山东胜利职业学院,118.5284793,37.46662956
山东经贸职业学院,119.0886453,36.68193631
山东工业职业学院,118.0760982,36.88795691
山东化工职业学院,118.1785824,36.76750697
青岛求实职业技术学院,120.3372127,36.23132325
济南职业学院,117.2491593,36.63010537
烟台工程职业技术学院,121.2217366,37.55860743
潍坊工商职业学院,119.4905733,35.95771571
德州职业技术学院,116.3541295,37.4592358
枣庄科技职业学院,117.1824847,35.10682676
淄博师范高等专科学校,117.8904721,36.66098594
山东中医药高等专科学校,121.6288468,37.43856192
济南工程职业技术学院,117.491015,36.68086982
山东电子职业技术学院,117.5149658,36.66453308
山东旅游职业学院,117.5327101,36.67252486
山东铝业职业学院,118.04191,36.75519794
山东杏林科技职业学院,116.885718,36.58414131
泰山职业技术学院,117.1437163,36.18626119
山东药品食品职业学院,121.9355522,37.43318529
山东商务职业学院,121.5028525,37.42547857
山东轻工职业学院,117.8554796,36.77345968
山东城市建设职业学院,117.0772895,36.65088376
烟台汽车工程职业学院,121.2428783,37.44728114
山东司法警官职业学院,117.523597,36.64424431
菏泽家政职业学院,116.0924948,34.75962406
山东传媒职业学院,117.0610019,36.65327116
临沂职业学院,118.4184378,34.98903467
枣庄职业学院,117.2938092,34.82870048
山东理工职业学院,116.5705125,35.35669208
山东文化产业职业学院,121.5300781,37.43514983
青岛远洋船员职业学院,120.3900926,36.07698939
济南幼儿师范高等专科学校,116.794798,36.50129043
济南护理职业学院,117.2233112,36.64015435
泰山护理职业学院,117.0975715,36.20252608
山东海事职业学院,119.1871285,37.08256853
潍坊护理职业学院,118.4650455,36.67819236
潍坊工程职业学院,118.4697649,36.676184
菏泽职业学院,115.4714543,35.28013832
山东艺术设计职业学院,117.0441348,36.71040541
威海海洋职业学院,122.4343353,37.0631699
山东特殊教育职业学院,116.9564072,36.61728202
烟台黄金职业学院,120.2395589,37.52846398
日照航海工程职业学院,119.4462931,35.43268844
青岛工程职业学院,120.2290372,36.25712514
青岛幼儿师范高等专科学校,120.1085893,36.1732218
烟台幼儿师范高等专科学校,120.720727,37.80240041
烟台文化旅游职业学院,121.4788577,37.41877866
临沂科技职业学院,118.4980125,35.11047035
青岛航空科技职业学院,120.3303936,36.71582758
潍坊环境工程职业学院,119.4111142,36.86856295
滨州科技职业学院,117.930855,37.399316
华北水利水电大学,113.7896396,34.78395351
郑州大学,113.6564194,34.78286576
河南理工大学,113.2155588,35.22814264
郑州轻工业大学,113.503472,34.81183362
河南工业大学,113.5993303,34.74118915
河南科技大学,112.3911773,34.65870887
中原工学院,113.6092214,34.75022112
河南农业大学,113.6567999,34.78717575
河南科技学院,113.9327147,35.28104086
河南牧业经济学院,113.8088969,34.80495874
河南中医药大学,113.0319692,34.43020636
新乡医学院,113.92831,35.28531431
河南大学,114.3633211,34.81213927
河南师范大学,114.0628105,35.29689298
信阳师范学院,114.0330444,32.14026295
周口师范学院,114.6776881,33.63761882
安阳师范学院,114.366557,36.05884065
许昌学院,113.8633855,34.04521659
南阳师范学院,112.4819696,32.97784768
洛阳师范学院,112.4616252,34.67855639
商丘师范学院,115.6237733,34.42562165
河南财经政法大学,113.6564446,34.80464261
郑州航空工业管理学院,113.7768954,34.78954761
黄淮学院,114.0005125,33.01226803
平顶山学院,113.2038498,33.74777661
郑州工程技术学院,113.6235171,34.86436532
洛阳理工学院,112.4275588,34.60697982
新乡学院,113.7988695,35.1913816
信阳农林学院,114.1190087,32.16315513
河南工学院,113.9480686,35.30115166
安阳工学院,114.3440363,36.06527547
河南工程学院,113.6092526,34.75431947
河南财政金融学院,113.8556342,34.7785525
南阳理工学院,112.5749921,33.00868917
河南城建学院,113.1855604,33.77455663
河南警察学院,113.6578718,34.79185895
黄河科技学院,113.6317559,34.72272132
铁道警察学院,113.645369,34.79016033
郑州科技学院,113.5031308,34.70934126
郑州工业应用技术学院,113.7512326,34.41383238
郑州师范学院,113.6504472,34.8624953
郑州财经学院,113.5950746,34.86253596
黄河交通学院,113.4254651,35.0890988
商丘工学院,115.6807388,34.41976463
河南开封科技传媒学院,114.306325,34.825581
中原科技学院,113.856546,34.786198
信阳学院,114.0316405,32.14554368
安阳学院,114.4644119,36.08225512
新乡医学院三全学院,113.9226295,35.28615458
新乡工程学院,113.903289,35.210127
郑州工商学院,113.8841446,34.79279049
郑州经贸学院,113.713771,34.61655586
商丘学院,115.714646,34.40733674
郑州商学院,113.0229328,34.76175651
河南科技职业大学,114.7222884,33.63371796
郑州升达经贸管理学院,113.6844773,34.59370015
郑州西亚斯学院,113.7574192,34.39762939
河南职业技术学院,113.7847886,34.79760503
漯河职业技术学院,114.0033417,33.57057787
三门峡职业技术学院,111.1557585,34.78926196
郑州铁路职业技术学院,113.6855154,34.70601233
开封大学,114.328552,34.82768547
焦作大学,113.2704275,35.2146764
濮阳职业技术学院,115.0223748,35.71115617
郑州电力高等专科学校,113.8921501,34.79915741
黄河水利职业技术学院,114.3144861,34.8284626
许昌职业技术学院,113.8772214,34.01874046
河南工业和信息化职业学院,113.2837695,35.1974358
河南水利与环境职业学院,113.8241749,34.38200701
商丘职业技术学院,115.6496308,34.37505198
平顶山工业职业技术学院,113.2818151,33.71199935
周口职业技术学院,114.7089216,33.63424343
济源职业技术学院,112.5961492,35.07690581
河南司法警官职业学院,113.6539617,34.80942651
鹤壁职业技术学院,114.2776234,35.71017186
河南工业职业技术学院,112.5912853,33.03980123
郑州澍青医学高等专科学校,113.527408,34.69887668
焦作师范高等专科学校,113.2671955,35.21323592
河南检察职业学院,113.7016038,34.60879542
河南质量工程职业学院,113.2852336,33.71378518
郑州信息科技职业学院,113.796514,34.80448555
漯河医学高等专科学校,114.0064059,33.56739223
南阳医学高等专科学校,112.4961219,32.96970441
商丘医学高等专科学校,115.7027458,34.35865975
郑州电子信息职业技术学院,114.0255194,34.70194972
信阳职业技术学院,114.1291008,32.16492224
嵩山少林武术职业学院,113.0017037,34.47236335
郑州工业安全职业学院,113.6769788,34.53306751
永城职业学院,116.4520251,33.91758164
河南经贸职业学院,113.792368,34.80182523
河南交通职业技术学院,113.631079,34.71803162
河南农业职业学院,114.0048951,34.73249331
郑州旅游职业学院,113.892092,34.80515885
郑州职业技术学院,113.4442407,34.7645979
河南信息统计职业学院,113.6804169,34.80006367
河南林业职业学院,112.4939569,34.68914317
河南工业贸易职业学院,113.6541667,34.77058732
郑州电力职业技术学院,113.9870735,34.72224938
河南建筑职业技术学院,113.5172716,34.71278253
漯河食品职业学院,113.9840082,33.63349755
郑州城市职业学院,113.3331629,34.54746865
安阳职业技术学院,114.4644119,36.08225512
新乡职业技术学院,113.7988695,35.1913816
驻马店职业技术学院,113.9955251,33.00523821
焦作工贸职业学院,112.9190148,35.09800081
许昌陶瓷职业学院,113.4889473,34.17668126
郑州理工职业学院,113.700701,34.43956215
郑州信息工程职业学院,113.4548398,34.74523472
长垣烹饪职业技术学院,114.6994463,35.17547853
开封文化艺术职业学院,114.3336041,34.82594576
河南应用技术职业学院,113.5331277,34.77365911
河南艺术职业学院,113.6571773,34.80715224
河南机电职业学院,113.8066144,34.39269635
河南护理职业学院,114.3789773,36.0309211
许昌电气职业学院,113.8512098,34.07301664
信阳涉外职业技术学院,114.8775442,31.67698221
鹤壁汽车工程职业学院,114.3061027,35.7042776
南阳职业学院,111.4848201,33.35406822
郑州商贸旅游职业学院,113.3313032,34.55827342
河南推拿职业学院,112.4193807,34.6200221
洛阳职业技术学院,112.3687207,34.61483938
郑州幼儿师范高等专科学校,113.8510578,34.77728321
安阳幼儿师范高等专科学校,114.4644119,36.08225512
郑州黄河护理职业学院,113.5212328,34.7882504
河南医学高等专科学校,113.7011352,34.61612936
郑州财税金融职业学院,113.7113029,34.70629673
南阳农业职业学院,112.51156,32.98253271
洛阳科技职业学院,112.2838725,34.68843294
鹤壁能源化工职业学院,114.3020638,35.70562182
平顶山文化艺术职业学院,113.304359,33.73993804
濮阳医学高等专科学校,115.0231159,35.71222406
驻马店幼儿师范高等专科学校,113.9852808,33.06720764
三门峡社会管理职业学院,111.0044952,34.698283
河南轻工职业学院,113.6823274,34.79973419
河南测绘职业学院,113.8307877,34.47266961
信阳航空职业学院,114.1408118,32.05984027
郑州卫生健康职业学院,113.4046471,34.71638828
河南物流职业学院,113.6900629,35.00117487
河南地矿职业学院,113.8453083,34.78867416
郑州亚欧交通职业学院,113.6466249,34.74137745
河南女子职业学院,113.6914761,35.10943125
河南对外经济贸易职业学院,114.2276648,34.82972988
濮阳石油化工职业技术学院,115.0223748,35.71115617
南阳科技职业学院,112.105705,32.67368926
兰考三农职业学院,114.7921635,34.79987742
汝州职业技术学院,112.8731989,34.24182856
林州建筑职业技术学院,113.8644734,36.07075988
郑州电子商务职业学院,113.7348249,34.68424288
郑州轨道工程职业学院,113.4729743,34.77543725
郑州体育职业学院,112.9984396,34.46239024
洛阳文化旅游职业学院,112.606801,34.597367
周口文理职业学院,114.699119,33.64978
信阳艺术职业学院,114.131658,32.22624
郑州城建职业学院,113.270375,34.762675
郑州医药健康职业学院,113.45711,34.437129
平顶山职业技术学院,113.0714658,33.82386287
武汉大学,114.348327,30.55642051
华中科技大学,114.2556166,30.58498609
武汉科技大学,114.3348531,30.51802169
长江大学,112.2094547,30.33625347
武汉工程大学,114.3849841,30.50447978
中国地质大学（武汉）,114.3931422,30.52322744
武汉纺织大学,114.3329525,30.37840284
武汉轻工大学,114.2170172,30.6556613
武汉理工大学,114.3332356,30.51476237
湖北工业大学,114.3042882,30.48192213
华中农业大学,114.333601,30.47910874
湖北中医药大学,114.2650842,30.45030205
华中师范大学,114.7895254,30.82529025
湖北大学,114.2622182,30.58922033
湖北师范大学,115.0528175,30.23764046
黄冈师范学院,114.8726691,30.45497676
湖北民族大学,109.4980228,30.29821481
汉江师范学院,110.784283,32.61880813
湖北文理学院,112.1375651,32.06578185
中南财经政法大学,114.3801785,30.47697005
武汉体育学院,114.4277904,30.39957852
湖北美术学院,114.4134807,30.39420823
中南民族大学,114.3873359,30.48823721
湖北汽车工业学院,110.8172058,32.58749612
湖北工程学院,113.9076781,30.93817152
湖北理工学院,115.0260384,30.1794047
湖北科技学院,114.2646774,29.86496571
湖北医药学院,110.7797573,32.62247503
江汉大学,114.1545246,30.51739734
三峡大学,111.3098153,30.72502514
湖北警官学院,114.2017421,30.60392999
荆楚理工学院,112.1864626,31.04727602
武汉音乐学院,114.2925793,30.54677312
湖北经济学院,114.4306722,30.42082989
武汉商学院,114.2398205,30.55284211
武汉东湖学院,114.3113843,30.42474018
汉口学院,114.3127658,30.4208541
武昌首义学院,114.3012807,30.49001
武昌理工学院,114.3103281,30.57664862
武汉生物工程学院,114.521324,30.71565573
武汉晴川学院,114.2388917,30.56293405
湖北大学知行学院,114.3673853,30.69137488
武汉城市学院,114.433983,30.592144
三峡大学科技学院,111.3140524,30.7257575
武汉文理学院,114.4108961,30.73592028
湖北工业大学工程技术学院,114.3019614,30.48078522
武汉工程大学邮电与信息工程学院,114.3863961,30.5196717
武汉纺织大学外经贸学院,114.4111638,30.38727985
武昌工学院,114.3105429,30.55620412
武汉工商学院,114.2713598,30.46262123
荆州学院,112.083538,30.371176
长江大学文理学院,112.1458943,30.35327159
湖北商贸学院,114.3714361,30.50291349
湖北汽车工业学院科技学院,110.733595,32.654371
湖北医药学院药护学院,110.7769973,32.62491447
湖北恩施学院,109.518978,30.297554
湖北经济学院法商学院,114.4271059,30.41491416
武汉体育学院体育科技学院,114.4277904,30.39957852
湖北师范大学文理学院,115.1103638,30.15587725
湖北文理学院理工学院,112.1375651,32.06578185
湖北工程学院新技术学院,113.8994969,30.93605217
文华学院,114.4329344,30.49640242
武汉学院,114.2905434,30.44460821
武汉工程科技学院,114.3332346,30.35111658
武汉华夏理工学院,114.406385,30.46928131
武汉传媒学院,114.4142403,30.44112394
武汉设计工程学院,114.4039169,30.40510225
湖北第二师范学院,114.3975646,30.375091
武汉职业技术学院,114.4107359,30.48698088
黄冈职业技术学院,114.9912279,30.43610006
长江职业学院,114.3903985,30.49923243
荆州理工职业学院,112.1955449,30.334493
湖北工业职业技术学院,110.7962178,32.62384544
鄂州职业大学,114.8949051,30.37454517
武汉城市职业学院,114.3167985,30.47888162
湖北职业技术学院,113.9201252,30.91009268
武汉船舶职业技术学院,114.2303257,30.57007873
恩施职业技术学院,109.4929531,30.3177616
襄阳职业技术学院,112.1386398,32.01495754
武汉工贸职业学院,114.409643,30.53174735
荆州职业技术学院,112.1451758,30.35180021
武汉工程职业技术学院,114.4161678,30.65249577
仙桃职业学院,113.4207382,30.3397337
湖北轻工职业技术学院,114.3391687,30.52425255
湖北交通职业技术学院,114.3774484,30.8720359
湖北中医药高等专科学校,112.2010638,30.36471696
武汉航海职业技术学院,114.3216641,30.5795134
武汉铁路职业技术学院,114.4042162,30.43378462
武汉软件工程职业学院,114.4215523,30.44745627
湖北三峡职业技术学院,111.2834722,30.70003637
随州职业技术学院,113.3600798,31.67101331
武汉电力职业技术学院,114.3604091,30.52709554
湖北水利水电职业技术学院,114.399434,30.37334081
湖北城市建设职业技术学院,114.4313153,30.40431461
武汉警官职业学院,114.1984294,30.59437557
湖北生物科技职业学院,114.3384162,30.46348357
湖北开放职业学院,114.3971415,30.64679024
武汉科技职业学院,114.3566147,30.60482048
武汉外语外事职业学院,114.4214223,30.58686743
武汉信息传播职业技术学院,114.3685479,30.40599614
武昌职业学院,114.3105429,30.55620412
武汉商贸职业学院,114.4559796,30.4389444
湖北艺术职业学院,114.3379044,30.52789388
武汉交通职业学院,114.2799098,30.59629806
咸宁职业技术学院,114.3093089,29.82944222
长江工程职业技术学院,114.3103284,30.40521658
江汉艺术职业学院,112.9030301,30.42521808
武汉民政职业学院,114.3729961,30.51155974
湖北黄冈应急管理职业技术学院,114.958245,30.447966
湖北财税职业学院,114.2930792,30.51769468
黄冈科技职业学院,114.8882153,30.45376523
湖北国土资源职业学院,114.0415819,30.32090767
湖北生态工程职业技术学院,114.3316289,30.34682925
三峡电力职业学院,111.3022967,30.70873216
湖北科技职业学院,114.3987025,30.47426192
湖北青年职业学院,114.3653859,30.51013255
湖北工程职业学院,115.0189835,30.18791068
三峡旅游职业技术学院,111.4227136,30.67065334
天门职业学院,113.1740614,30.67106558
湖北体育职业学院,114.4450939,30.49191993
襄阳汽车职业技术学院,112.1616607,32.02276538
湖北幼儿师范高等专科学校,114.3707383,30.41234379
湖北铁道运输职业学院,114.3429276,30.45922219
武汉海事职业学院,114.3306098,30.75591982
长江艺术工程职业学院,112.2083914,30.4424842
荆门职业学院,112.193547,30.99265112
武汉铁路桥梁职业学院,114.406139,30.43162326
武汉光谷职业学院,114.3672162,30.58035641
湖北健康职业学院,114.3453733,29.98716988
湖北孝感美珈职业学院,114.958245,30.447966
湘潭大学,112.85864,27.88572448
吉首大学,109.7201284,28.29090673
湖南大学,112.9261947,28.20167955
中南大学,112.985948,28.1432569
湖南科技大学,112.9141944,27.90770444
长沙理工大学,112.9709946,28.15595462
湖南农业大学,113.077618,28.18345395
中南林业科技大学,112.9890473,28.13524021
湖南中医药大学,112.8923235,28.13192407
湖南师范大学,112.9189233,28.17053719
湖南理工学院,113.1399181,29.3299726
湘南学院,113.0950291,25.78879307
衡阳师范学院,112.6712916,26.88429235
邵阳学院,111.4680727,27.22834004
怀化学院,110.0183309,27.57620334
湖南文理学院,111.6657222,29.05169471
湖南科技学院,111.6012712,26.20905337
湖南人文科技学院,111.9972256,27.71442558
湖南工商大学,112.9138884,28.22295294
南华大学,112.5818125,26.90363433
长沙医学院,112.8688381,28.29996302
长沙学院,113.0240081,28.24962553
湖南工程学院,112.9231691,27.85394304
湖南城市学院,112.3813586,28.54285055
湖南工学院,112.6794595,26.88567693
湖南财政经济学院,112.9194929,28.2078091
湖南警察学院,113.1243849,28.22588477
湖南工业大学,113.1660726,27.83168693
湖南女子学院,113.0024229,28.11902387
湖南第一师范学院,112.9670538,28.17927448
湖南医药学院,109.9977391,27.54246832
湖南涉外经济学院,112.8750149,28.20093662
湘潭大学兴湘学院,112.8560813,27.88187382
湖南工业大学科技学院,113.1641491,27.83239208
湖南科技大学潇湘学院,112.9180733,27.89739864
南华大学船山学院,112.5854524,26.90065577
湘潭理工学院,112.945556,27.78242767
湖南师范大学树达学院,112.9180508,28.17048101
湖南农业大学东方科技学院,113.0770312,28.18710116
中南林业科技大学涉外学院,112.9053831,28.3619782
湖南文理学院芙蓉学院,111.7152452,29.02851477
湖南理工学院南湖学院,113.1407348,29.34341662
衡阳师范学院南岳学院,112.7377456,27.2348156
湖南工程学院应用技术学院,112.9199687,27.81611489
湖南中医药大学湘杏学院,112.9912526,28.16686945
吉首大学张家界学院,110.4461296,29.15462418
长沙理工大学城南学院,112.9708811,28.15618999
长沙师范学院,113.0776692,28.25954234
湖南应用技术学院,111.6779025,28.99346007
湖南信息学院,113.079807,28.32329607
湖南交通工程学院,112.4989756,26.91796135
湖南软件职业技术大学,112.937142,27.912716
湘中幼儿师范高等专科学校,111.4118176,27.16466333
长沙民政职业技术学院,113.088825,28.21699679
湖南工业职业技术学院,112.9049013,28.14200212
株洲师范高等专科学校,113.1733832,27.89293345
湖南信息职业技术学院,113.0110314,28.19158377
湖南税务高等专科学校,112.9904331,28.1844968
湖南冶金职业技术学院,113.1603222,27.90051236
长沙航空职业技术学院,113.088825,28.21699679
湖南大众传媒职业技术学院,113.071199,28.2601432
永州职业技术学院,111.6245581,26.27346155
湖南铁道职业技术学院,113.1235216,27.88245646
湖南科技职业学院,112.9828979,28.00288523
湖南生物机电职业技术学院,113.0664804,28.20488017
湖南交通职业技术学院,113.1792396,28.14533274
湖南商务职业技术学院,112.8920117,28.23782283
湖南体育职业学院,113.0331951,28.151955
湖南工程职业技术学院,113.0629485,28.27839227
保险职业学院,112.992856,28.0969468
湖南外贸职业学院,112.9070521,28.35605454
湖南网络工程职业学院,112.9823234,28.1384279
邵阳职业技术学院,111.2842311,27.0080388
湖南司法警官职业学院,113.0897238,28.21236654
长沙商贸旅游职业技术学院,113.088825,28.21699679
湖南环境生物职业技术学院,112.6102838,27.00226435
湖南邮电职业技术学院,112.9703539,28.16419646
湘潭医卫职业技术学院,112.9537729,27.7490635
郴州职业技术学院,113.0875619,25.78393054
娄底职业技术学院,112.0172312,27.74483546
张家界航空工业职业技术学院,110.4494091,29.15049519
长沙环境保护职业技术学院,113.088825,28.21699679
湖南艺术职业学院,113.1212803,28.25947247
湖南机电职业技术学院,113.0541774,28.26442811
长沙职业技术学院,113.088825,28.21699679
怀化职业技术学院,109.9305815,27.53707412
岳阳职业技术学院,113.1100434,29.14719151
常德职业技术学院,111.6364835,29.03881239
长沙南方职业学院,113.0629485,28.27839227
潇湘职业学院,111.9975309,27.77112704
湖南化工职业技术学院,113.1645751,27.90574054
湖南城建职业技术学院,112.9451728,27.82001312
湖南石油化工职业技术学院,113.1591439,29.26492746
湖南中医药高等专科学校,113.1735843,27.82140395
湖南民族职业学院,113.1471911,29.29970673
湘西民族职业技术学院,109.676439,28.22841665
湖南财经工业职业技术学院,112.6435934,26.90338544
益阳职业技术学院,112.2445558,28.68573212
湖南工艺美术职业学院,112.3288827,28.57767724
湖南九嶷职业技术学院,111.6245581,26.27346155
湖南理工职业技术学院,112.9164748,27.84119713
湖南汽车工程职业学院,113.1806357,27.89144066
长沙电力职业技术学院,113.1028239,28.22363551
湖南水利水电职业技术学院,113.1001523,28.21729235
湖南现代物流职业技术学院,113.088825,28.21699679
湖南高速铁路职业技术学院,112.6920831,26.881006
湖南铁路科技职业技术学院,113.1522142,27.90634631
湖南安全技术职业学院,113.0521258,28.27345301
湖南电气职业技术学院,112.918476,27.81525347
湖南外国语职业学院,113.6556636,28.17789481
益阳医学高等专科学校,112.3903449,28.54014995
湖南都市职业学院,113.1784953,28.22698133
湖南电子科技职业学院,112.8175125,28.2070163
湖南国防工业职业技术学院,112.6445331,27.84932106
湖南高尔夫旅游职业学院,111.9366822,28.8162425
湖南工商职业学院,112.6142714,26.97047038
湖南三一工业职业技术学院,113.1332404,28.18889248
长沙卫生职业学院,113.0629485,28.27839227
湖南食品药品职业学院,112.88517,28.1254145
湖南有色金属职业技术学院,113.1603222,27.90051236
湖南吉利汽车职业技术学院,112.9470356,27.98279483
湖南幼儿师范高等专科学校,111.6347054,29.02997764
湘南幼儿师范高等专科学校,113.0147293,25.84265392
湖南劳动人事职业学院,113.1631932,28.2545769
怀化师范高等专科学校,109.9266347,27.43271945
永州师范高等专科学校,111.6246898,26.26546463
衡阳幼儿师范高等专科学校,112.3653923,26.97283441
长沙幼儿师范高等专科学校,113.0751278,28.24917256
益阳师范高等专科学校,112.353462,28.574444
娄底幼儿师范高等专科学校,111.44844,27.668268
中山大学,113.2866505,23.09547224
暨南大学,113.3260706,23.15431108
汕头大学,116.6152472,23.41191867
华南理工大学,113.4270025,23.1757392
华南农业大学,113.349253,23.16080416
广东海洋大学,110.4104602,21.22397834
